match_id,match_date,year,round,venue,crowd,home_team,away_team,home_score,away_score,margin_home,is_final,target_result,target_margin,decade,venue_state,away_team_state,away_is_interstate,team_home,form_win_rate_last5_home,form_avg_score_last5_home,form_avg_margin_last5_home,win_streak_home,days_rest_home,ladder_pos_before_home,h2h_win_rate_prior_home,is_interstate_home,team_away,form_win_rate_last5_away,form_avg_score_last5_away,form_avg_margin_last5_away,win_streak_away,days_rest_away,ladder_pos_before_away,h2h_win_rate_prior_away,is_interstate_away
Hawthorn Hawks_Richmond Tigers_2016-05-06_7,2016-05-06,2016,7,Melbourne Cricket Ground,49678.0,Richmond Tigers,Hawthorn Hawks,90,136,-46,False,AWAY_WIN,-46,2010,VIC,VIC,0,Richmond Tigers,0.0,78.0,-34.6,-5.0,6.0,15.0,0.38,0,Hawthorn Hawks,0.8,94.8,-4.0,-1.0,6.0,4.0,0.6237623762376238,0
Fremantle Dockers_Greater Western Sydney Giants_2016-05-07_7,2016-05-07,2016,7,Domain Stadium,28201.0,Fremantle Dockers,Greater Western Sydney Giants,77,95,-18,False,AWAY_WIN,-18,2010,WA,NSW,1,Fremantle Dockers,0.0,78.4,-25.4,-7.0,7.0,18.0,0.8888888888888888,0,Greater Western Sydney Giants,0.8,118.4,39.2,3.0,7.0,4.0,0.0,1
Carlton Blues_Collingwood Magpies_2016-05-07_7,2016-05-07,2016,7,Melbourne Cricket Ground,60222.0,Collingwood Magpies,Carlton Blues,84,99,-15,False,AWAY_WIN,-15,2010,VIC,VIC,0,Collingwood Magpies,0.4,89.6,-11.2,-1.0,6.0,12.0,0.4925373134328358,0,Carlton Blues,0.4,61.0,-26.2,2.0,6.0,12.0,0.5111111111111111,0
Geelong Cats_West Coast Eagles_2016-05-07_7,2016-05-07,2016,7,GMHBA Stadium,25429.0,Geelong Cats,West Coast Eagles,123,79,44,False,HOME_WIN,44,2010,VIC,WA,1,Geelong Cats,0.8,109.6,50.8,4.0,7.0,2.0,0.4845360824742268,0,West Coast Eagles,0.6,88.6,15.6,1.0,6.0,4.0,0.5,1
Essendon Bombers_Sydney Swans_2016-05-07_7,2016-05-07,2016,7,Accor Stadium,29527.0,Sydney Swans,Essendon Bombers,135,54,81,False,HOME_WIN,81,2010,NSW,VIC,1,Sydney Swans,0.8,102.4,23.4,2.0,6.0,2.0,0.47572815533980584,0,Essendon Bombers,0.2,60.6,-32.4,-4.0,6.0,15.0,0.5098039215686274,1
Gold Coast Suns_Melbourne Demons_2016-05-07_7,2016-05-07,2016,7,People First Stadium,12780.0,Gold Coast Suns,Melbourne Demons,87,160,-73,False,AWAY_WIN,-73,2010,QLD,VIC,1,Gold Coast Suns,0.4,88.8,-18.2,-3.0,7.0,9.0,0.4,0,Melbourne Demons,0.4,105.0,2.2,-1.0,7.0,9.0,0.5714285714285714,1
Adelaide Crows_Western Bulldogs_2016-05-07_7,2016-05-07,2016,7,Marvel Stadium,26984.0,Western Bulldogs,Adelaide Crows,123,108,15,False,HOME_WIN,15,2010,VIC,SA,1,Western Bulldogs,0.6,86.6,25.4,-1.0,8.0,4.0,0.5421686746987951,0,Adelaide Crows,0.8,118.2,26.8,1.0,7.0,4.0,0.4634146341463415,1
Brisbane Lions_Port Adelaide Power_2016-05-08_7,2016-05-08,2016,7,Adelaide Oval,32399.0,Port Adelaide Power,Brisbane Lions,136,59,77,False,HOME_WIN,77,2010,SA,QLD,1,Port Adelaide Power,0.4,83.2,-19.2,1.0,8.0,9.0,0.43333333333333335,0,Brisbane Lions,0.2,81.4,-29.2,-2.0,7.0,15.0,0.4918032786885246,1
North Melbourne Kangaroos_St Kilda Saints_2016-05-08_7,2016-05-08,2016,7,Marvel Stadium,27254.0,St Kilda Saints,North Melbourne Kangaroos,75,82,-7,False,AWAY_WIN,-7,2010,VIC,VIC,0,St Kilda Saints,0.4,90.6,-7.8,1.0,8.0,12.0,0.4230769230769231,0,North Melbourne Kangaroos,1.0,113.0,24.8,6.0,9.0,1.0,0.580952380952381,0
Adelaide Crows_Geelong Cats_2016-05-13_8,2016-05-13,2016,8,Adelaide Oval,53141.0,Adelaide Crows,Geelong Cats,72,98,-26,False,AWAY_WIN,-26,2010,SA,VIC,1,Adelaide Crows,0.6,111.0,12.2,-1.0,6.0,7.0,0.4594594594594595,0,Geelong Cats,1.0,119.0,62.2,5.0,6.0,2.0,0.5466666666666666,1
Fremantle Dockers_Hawthorn Hawks_2016-05-14_8,2016-05-14,2016,8,UTAS Stadium,12012.0,Hawthorn Hawks,Fremantle Dockers,116,75,41,False,HOME_WIN,41,2010,TAS,WA,1,Hawthorn Hawks,0.8,102.2,-4.0,1.0,8.0,4.0,0.7538461538461538,1,Fremantle Dockers,0.0,73.8,-23.8,-8.0,7.0,18.0,0.25,1
Essendon Bombers_North Melbourne Kangaroos_2016-05-14_8,2016-05-14,2016,8,Marvel Stadium,30321.0,Essendon Bombers,North Melbourne Kangaroos,60,74,-14,False,AWAY_WIN,-14,2010,VIC,VIC,0,Essendon Bombers,0.0,55.4,-51.2,-5.0,7.0,15.0,0.4752475247524752,0,North Melbourne Kangaroos,1.0,106.0,19.4,7.0,6.0,1.0,0.52,0
Gold Coast Suns_Greater Western Sydney Giants_2016-05-14_8,2016-05-14,2016,8,ENGIE Stadium,8308.0,Greater Western Sydney Giants,Gold Coast Suns,149,58,91,False,HOME_WIN,91,2010,NSW,QLD,1,Greater Western Sydney Giants,0.8,119.6,40.2,4.0,7.0,4.0,0.42857142857142855,0,Gold Coast Suns,0.2,81.0,-38.0,-4.0,7.0,11.0,0.5333333333333333,1
Brisbane Lions_Collingwood Magpies_2016-05-14_8,2016-05-14,2016,8,The Gabba,24552.0,Brisbane Lions,Collingwood Magpies,65,143,-78,False,AWAY_WIN,-78,2010,QLD,VIC,1,Brisbane Lions,0.2,76.6,-37.8,-3.0,6.0,15.0,0.6181818181818182,0,Collingwood Magpies,0.2,89.0,-14.4,-2.0,7.0,13.0,0.37037037037037035,1
Richmond Tigers_Sydney Swans_2016-05-14_8,2016-05-14,2016,8,Melbourne Cricket Ground,36014.0,Richmond Tigers,Sydney Swans,101,100,1,False,HOME_WIN,1,2010,VIC,NSW,1,Richmond Tigers,0.0,78.8,-43.6,-6.0,8.0,15.0,0.4594594594594595,0,Sydney Swans,0.8,103.2,27.6,3.0,7.0,2.0,0.5454545454545454,1
Melbourne Demons_Western Bulldogs_2016-05-15_8,2016-05-15,2016,8,Melbourne Cricket Ground,39921.0,Melbourne Demons,Western Bulldogs,82,114,-32,False,AWAY_WIN,-32,2010,VIC,VIC,0,Melbourne Demons,0.6,123.6,19.4,1.0,8.0,7.0,0.4424778761061947,0,Western Bulldogs,0.6,92.6,17.0,1.0,8.0,4.0,0.5535714285714286,0
St Kilda Saints_West Coast Eagles_2016-05-15_8,2016-05-15,2016,8,Domain Stadium,36140.0,West Coast Eagles,St Kilda Saints,132,29,103,False,HOME_WIN,103,2010,WA,VIC,1,West Coast Eagles,0.6,93.8,16.0,-1.0,8.0,7.0,0.5955056179775281,0,St Kilda Saints,0.4,98.4,2.2,-1.0,7.0,13.0,0.38636363636363635,1
Carlton Blues_Port Adelaide Power_2016-05-15_8,2016-05-15,2016,8,Marvel Stadium,26924.0,Carlton Blues,Port Adelaide Power,93,91,2,False,HOME_WIN,2,2010,VIC,SA,1,Carlton Blues,0.6,66.6,-11.2,3.0,8.0,11.0,0.42857142857142855,0,Port Adelaide Power,0.6,93.2,7.8,2.0,7.0,7.0,0.5263157894736842,1
Hawthorn Hawks_Sydney Swans_2016-05-20_9,2016-05-20,2016,9,Melbourne Cricket Ground,61552.0,Hawthorn Hawks,Sydney Swans,55,69,-14,False,AWAY_WIN,-14,2010,VIC,NSW,1,Hawthorn Hawks,0.8,106.8,3.6,2.0,6.0,3.0,0.628099173553719,0,Sydney Swans,0.6,104.6,22.4,-1.0,6.0,3.0,0.36666666666666664,1
Port Adelaide Power_West Coast Eagles_2016-05-21_9,2016-05-21,2016,9,Adelaide Oval,38695.0,Port Adelaide Power,West Coast Eagles,86,94,-8,False,AWAY_WIN,-8,2010,SA,WA,1,Port Adelaide Power,0.4,89.0,-4.8,-1.0,6.0,8.0,0.6181818181818182,0,West Coast Eagles,0.6,101.8,30.0,1.0,6.0,7.0,0.37037037037037035,1
Fremantle Dockers_Richmond Tigers_2016-05-21_9,2016-05-21,2016,9,Domain Stadium,20184.0,Fremantle Dockers,Richmond Tigers,45,83,-38,False,AWAY_WIN,-38,2010,WA,VIC,1,Fremantle Dockers,0.0,77.0,-25.4,-9.0,7.0,18.0,0.46875,0,Richmond Tigers,0.2,80.6,-36.2,1.0,7.0,14.0,0.5384615384615384,1
Carlton Blues_North Melbourne Kangaroos_2016-05-21_9,2016-05-21,2016,9,Marvel Stadium,38419.0,North Melbourne Kangaroos,Carlton Blues,113,46,67,False,HOME_WIN,67,2010,VIC,VIC,0,North Melbourne Kangaroos,1.0,93.6,21.2,8.0,7.0,1.0,0.49019607843137253,0,Carlton Blues,0.8,77.0,0.0,4.0,6.0,8.0,0.5048543689320388,0
Adelaide Crows_Gold Coast Suns_2016-05-21_9,2016-05-21,2016,9,People First Stadium,11692.0,Gold Coast Suns,Adelaide Crows,74,149,-75,False,AWAY_WIN,-75,2010,QLD,SA,1,Gold Coast Suns,0.0,73.6,-67.0,-5.0,7.0,12.0,0.0,0,Adelaide Crows,0.4,99.8,-0.2,-2.0,8.0,8.0,1.0,1
Collingwood Magpies_Geelong Cats_2016-05-21_9,2016-05-21,2016,9,Melbourne Cricket Ground,59864.0,Collingwood Magpies,Geelong Cats,104,80,24,False,HOME_WIN,24,2010,VIC,VIC,0,Collingwood Magpies,0.4,99.6,7.0,1.0,7.0,12.0,0.4857142857142857,0,Geelong Cats,1.0,113.6,53.6,6.0,8.0,2.0,0.5192307692307693,0
Brisbane Lions_Melbourne Demons_2016-05-22_9,2016-05-22,2016,9,Melbourne Cricket Ground,26892.0,Melbourne Demons,Brisbane Lions,131,68,63,False,HOME_WIN,63,2010,VIC,QLD,1,Melbourne Demons,0.6,113.8,14.0,-1.0,7.0,8.0,0.4,0,Brisbane Lions,0.2,78.4,-39.6,-4.0,8.0,16.0,0.5882352941176471,1
Essendon Bombers_St Kilda Saints_2016-05-22_9,2016-05-22,2016,9,Marvel Stadium,29026.0,St Kilda Saints,Essendon Bombers,109,63,46,False,HOME_WIN,46,2010,VIC,VIC,0,St Kilda Saints,0.2,80.4,-24.2,-2.0,7.0,14.0,0.29292929292929293,0,Essendon Bombers,0.0,57.2,-41.8,-6.0,8.0,16.0,0.7142857142857143,0
Greater Western Sydney Giants_Western Bulldogs_2016-05-22_9,2016-05-22,2016,9,ENGIE Stadium,9612.0,Greater Western Sydney Giants,Western Bulldogs,98,73,25,False,HOME_WIN,25,2010,NSW,VIC,1,Greater Western Sydney Giants,1.0,135.8,63.4,5.0,8.0,3.0,0.2727272727272727,0,Western Bulldogs,0.8,97.4,24.0,2.0,7.0,3.0,0.8,1
North Melbourne Kangaroos_Sydney Swans_2016-05-27_10,2016-05-27,2016,10,Sydney Cricket Ground,38498.0,Sydney Swans,North Melbourne Kangaroos,91,65,26,False,HOME_WIN,26,2010,NSW,VIC,1,Sydney Swans,0.8,97.8,27.2,1.0,7.0,2.0,0.4716981132075472,0,North Melbourne Kangaroos,1.0,89.8,28.4,9.0,6.0,1.0,0.5046728971962616,1
Essendon Bombers_Richmond Tigers_2016-05-28_10,2016-05-28,2016,10,Melbourne Cricket Ground,56948.0,Essendon Bombers,Richmond Tigers,67,105,-38,False,AWAY_WIN,-38,2010,VIC,VIC,0,Essendon Bombers,0.0,61.4,-45.0,-7.0,6.0,16.0,0.6440677966101694,0,Richmond Tigers,0.4,85.8,-15.0,2.0,7.0,13.0,0.3445378151260504,0
Melbourne Demons_Port Adelaide Power_2016-05-28_10,2016-05-28,2016,10,TIO Traeger Park,5146.0,Melbourne Demons,Port Adelaide Power,76,121,-45,False,AWAY_WIN,-45,2010,,SA,,Melbourne Demons,0.6,119.6,19.6,1.0,6.0,8.0,0.3728813559322034,,Port Adelaide Power,0.4,93.2,10.8,-2.0,7.0,10.0,0.6206896551724138,
Adelaide Crows_Greater Western Sydney Giants_2016-05-28_10,2016-05-28,2016,10,Adelaide Oval,46737.0,Adelaide Crows,Greater Western Sydney Giants,107,85,22,False,HOME_WIN,22,2010,SA,NSW,1,Adelaide Crows,0.4,107.0,12.8,1.0,7.0,8.0,0.8333333333333334,0,Greater Western Sydney Giants,1.0,125.2,51.2,6.0,6.0,2.0,0.15384615384615385,1
Brisbane Lions_Hawthorn Hawks_2016-05-28_10,2016-05-28,2016,10,The Gabba,23691.0,Brisbane Lions,Hawthorn Hawks,87,135,-48,False,AWAY_WIN,-48,2010,QLD,VIC,1,Brisbane Lions,0.0,70.6,-54.8,-5.0,6.0,16.0,0.45614035087719296,0,Hawthorn Hawks,0.6,100.4,0.2,-1.0,8.0,5.0,0.5357142857142857,1
Fremantle Dockers_St Kilda Saints_2016-05-28_10,2016-05-28,2016,10,Marvel Stadium,17927.0,St Kilda Saints,Fremantle Dockers,101,67,34,False,HOME_WIN,34,2010,VIC,WA,1,St Kilda Saints,0.4,85.4,-14.4,1.0,6.0,13.0,0.5555555555555556,0,Fremantle Dockers,0.0,65.8,-26.8,-10.0,7.0,18.0,0.45161290322580644,1
Collingwood Magpies_Western Bulldogs_2016-05-29_10,2016-05-29,2016,10,Melbourne Cricket Ground,45078.0,Collingwood Magpies,Western Bulldogs,53,74,-21,False,AWAY_WIN,-21,2010,VIC,VIC,0,Collingwood Magpies,0.6,107.0,18.8,2.0,8.0,10.0,0.5794392523364486,0,Western Bulldogs,0.6,95.0,11.8,-1.0,7.0,5.0,0.39622641509433965,0
Carlton Blues_Geelong Cats_2016-05-29_10,2016-05-29,2016,10,Marvel Stadium,33535.0,Carlton Blues,Geelong Cats,104,85,19,False,HOME_WIN,19,2010,VIC,VIC,0,Carlton Blues,0.8,76.4,-6.2,-1.0,8.0,10.0,0.42574257425742573,0,Geelong Cats,0.8,115.2,42.8,-1.0,8.0,2.0,0.58,0
Gold Coast Suns_West Coast Eagles_2016-05-29_10,2016-05-29,2016,10,Domain Stadium,34945.0,West Coast Eagles,Gold Coast Suns,132,55,77,False,HOME_WIN,77,2010,WA,QLD,1,West Coast Eagles,0.6,95.6,18.0,2.0,8.0,5.0,0.8571428571428571,0,Gold Coast Suns,0.0,69.6,-79.4,-6.0,8.0,13.0,0.0,1
North Melbourne Kangaroos_Richmond Tigers_2016-06-03_11,2016-06-03,2016,11,Ninja Stadium,17844.0,North Melbourne Kangaroos,Richmond Tigers,124,54,70,False,HOME_WIN,70,2010,QLD,VIC,1,North Melbourne Kangaroos,0.8,79.0,15.6,-1.0,7.0,1.0,0.6822429906542056,1,Richmond Tigers,0.6,87.6,-0.8,3.0,6.0,12.0,0.3018867924528302,1
Gold Coast Suns_Sydney Swans_2016-06-04_11,2016-06-04,2016,11,People First Stadium,4368.0,Gold Coast Suns,Sydney Swans,41,79,-38,False,AWAY_WIN,-38,2010,QLD,NSW,1,Gold Coast Suns,0.0,64.4,-87.2,-7.0,6.0,15.0,0.0,0,Sydney Swans,0.8,98.4,24.6,2.0,8.0,2.0,1.0,1
Hawthorn Hawks_Melbourne Demons_2016-06-04_11,2016-06-04,2016,11,Melbourne Cricket Ground,41833.0,Hawthorn Hawks,Melbourne Demons,82,64,18,False,HOME_WIN,18,2010,VIC,VIC,0,Hawthorn Hawks,0.6,105.0,9.2,1.0,7.0,3.0,0.7117117117117117,0,Melbourne Demons,0.4,109.0,4.0,-1.0,7.0,9.0,0.2909090909090909,0
Geelong Cats_Greater Western Sydney Giants_2016-06-04_11,2016-06-04,2016,11,GMHBA Stadium,22007.0,Geelong Cats,Greater Western Sydney Giants,98,88,10,False,HOME_WIN,10,2010,VIC,NSW,1,Geelong Cats,0.6,110.8,29.4,-2.0,6.0,3.0,0.8181818181818182,0,Greater Western Sydney Giants,0.8,117.0,37.4,-1.0,7.0,3.0,0.2,1
Essendon Bombers_Fremantle Dockers_2016-06-04_11,2016-06-04,2016,11,Domain Stadium,31199.0,Fremantle Dockers,Essendon Bombers,126,47,79,False,HOME_WIN,79,2010,WA,VIC,1,Fremantle Dockers,0.0,65.6,-32.8,-11.0,7.0,18.0,0.3793103448275862,0,Essendon Bombers,0.0,60.2,-38.8,-8.0,7.0,16.0,0.6101694915254238,1
Brisbane Lions_Carlton Blues_2016-06-04_11,2016-06-04,2016,11,Marvel Stadium,30722.0,Carlton Blues,Brisbane Lions,102,64,38,False,HOME_WIN,38,2010,VIC,QLD,1,Carlton Blues,0.8,82.8,-3.2,1.0,6.0,9.0,0.4915254237288136,0,Brisbane Lions,0.0,74.6,-53.8,-6.0,7.0,16.0,0.5172413793103449,1
West Coast Eagles_Western Bulldogs_2016-06-05_11,2016-06-05,2016,11,Marvel Stadium,28769.0,Western Bulldogs,West Coast Eagles,83,75,8,False,HOME_WIN,8,2010,VIC,WA,1,Western Bulldogs,0.6,85.8,5.4,1.0,7.0,3.0,0.3333333333333333,0,West Coast Eagles,0.8,112.2,41.2,3.0,7.0,3.0,0.6391752577319587,1
Adelaide Crows_St Kilda Saints_2016-06-05_11,2016-06-05,2016,11,Adelaide Oval,40896.0,Adelaide Crows,St Kilda Saints,133,45,88,False,HOME_WIN,88,2010,SA,VIC,1,Adelaide Crows,0.6,106.6,17.8,2.0,8.0,8.0,0.5949367088607594,0,St Kilda Saints,0.6,89.8,1.8,2.0,8.0,12.0,0.38461538461538464,1
Collingwood Magpies_Port Adelaide Power_2016-06-05_11,2016-06-05,2016,11,Melbourne Cricket Ground,28567.0,Collingwood Magpies,Port Adelaide Power,58,125,-67,False,AWAY_WIN,-67,2010,VIC,SA,1,Collingwood Magpies,0.4,89.2,0.8,-1.0,7.0,12.0,0.5384615384615384,0,Port Adelaide Power,0.6,105.6,29.4,1.0,8.0,9.0,0.4716981132075472,1
Essendon Bombers_Hawthorn Hawks_2016-06-10_12,2016-06-10,2016,12,Marvel Stadium,27567.0,Essendon Bombers,Hawthorn Hawks,43,151,-108,False,AWAY_WIN,-108,2010,VIC,VIC,0,Essendon Bombers,0.0,58.2,-51.6,-9.0,6.0,16.0,0.49122807017543857,0,Hawthorn Hawks,0.8,104.8,27.8,2.0,6.0,3.0,0.5130434782608696,0
Port Adelaide Power_Western Bulldogs_2016-06-11_12,2016-06-11,2016,12,Adelaide Oval,40096.0,Port Adelaide Power,Western Bulldogs,97,100,-3,False,AWAY_WIN,-3,2010,SA,VIC,1,Port Adelaide Power,0.6,111.8,35.8,2.0,6.0,9.0,0.5098039215686274,0,Western Bulldogs,0.8,93.4,10.2,2.0,6.0,3.0,0.48,1
Adelaide Crows_West Coast Eagles_2016-06-11_12,2016-06-11,2016,12,Domain Stadium,37591.0,West Coast Eagles,Adelaide Crows,76,105,-29,False,AWAY_WIN,-29,2010,WA,SA,1,West Coast Eagles,0.6,102.4,27.2,-1.0,6.0,6.0,0.5411764705882353,0,Adelaide Crows,0.6,113.8,28.8,3.0,6.0,6.0,0.4523809523809524,1
Brisbane Lions_Fremantle Dockers_2016-06-11_12,2016-06-11,2016,12,The Gabba,12899.0,Brisbane Lions,Fremantle Dockers,64,147,-83,False,AWAY_WIN,-83,2010,QLD,WA,1,Brisbane Lions,0.0,68.6,-60.8,-7.0,7.0,16.0,0.4583333333333333,0,Fremantle Dockers,0.2,78.0,-10.4,1.0,7.0,16.0,0.5510204081632653,1
Geelong Cats_North Melbourne Kangaroos_2016-06-11_12,2016-06-11,2016,12,Marvel Stadium,44025.0,Geelong Cats,North Melbourne Kangaroos,105,74,31,False,HOME_WIN,31,2010,VIC,VIC,0,Geelong Cats,0.6,96.8,7.4,1.0,7.0,3.0,0.5333333333333333,0,North Melbourne Kangaroos,0.8,91.6,26.4,1.0,8.0,1.0,0.4628099173553719,0
Gold Coast Suns_Richmond Tigers_2016-06-12_12,2016-06-12,2016,12,Melbourne Cricket Ground,30448.0,Richmond Tigers,Gold Coast Suns,114,97,17,False,HOME_WIN,17,2010,VIC,QLD,1,Richmond Tigers,0.6,86.6,-7.8,-1.0,9.0,12.0,0.4,0,Gold Coast Suns,0.0,63.0,-70.8,-8.0,8.0,15.0,0.5454545454545454,1
Carlton Blues_St Kilda Saints_2016-06-12_12,2016-06-12,2016,12,Marvel Stadium,47945.0,St Kilda Saints,Carlton Blues,110,78,32,False,HOME_WIN,32,2010,VIC,VIC,0,St Kilda Saints,0.4,71.8,-23.6,-1.0,7.0,12.0,0.44954128440366975,0,Carlton Blues,0.8,88.8,1.4,2.0,8.0,9.0,0.5555555555555556,0
Greater Western Sydney Giants_Sydney Swans_2016-06-12_12,2016-06-12,2016,12,ENGIE Stadium,21541.0,Greater Western Sydney Giants,Sydney Swans,105,63,42,False,HOME_WIN,42,2010,NSW,NSW,0,Greater Western Sydney Giants,0.6,103.0,20.4,-2.0,8.0,6.0,0.15789473684210525,0,Sydney Swans,0.8,94.8,31.6,3.0,8.0,2.0,0.8888888888888888,0
Collingwood Magpies_Melbourne Demons_2016-06-13_12,2016-06-13,2016,12,Melbourne Cricket Ground,60158.0,Melbourne Demons,Collingwood Magpies,104,58,46,False,HOME_WIN,46,2010,VIC,VIC,0,Melbourne Demons,0.4,102.6,8.2,-2.0,9.0,11.0,0.4368932038834951,0,Collingwood Magpies,0.4,88.4,-0.2,-2.0,8.0,12.0,0.5490196078431373,0
Hawthorn Hawks_North Melbourne Kangaroos_2016-06-17_13,2016-06-17,2016,13,Marvel Stadium,37073.0,North Melbourne Kangaroos,Hawthorn Hawks,84,93,-9,False,AWAY_WIN,-9,2010,VIC,VIC,0,North Melbourne Kangaroos,0.6,90.0,18.8,-1.0,6.0,1.0,0.42735042735042733,0,Hawthorn Hawks,0.8,107.8,40.2,3.0,7.0,2.0,0.5517241379310345,0
Brisbane Lions_West Coast Eagles_2016-06-18_13,2016-06-18,2016,13,The Gabba,12777.0,Brisbane Lions,West Coast Eagles,82,131,-49,False,AWAY_WIN,-49,2010,QLD,WA,1,Brisbane Lions,0.0,69.6,-62.0,-8.0,7.0,11.0,0.3389830508474576,0,West Coast Eagles,0.6,101.8,30.2,-2.0,7.0,7.0,0.6551724137931034,1
Geelong Cats_Western Bulldogs_2016-06-18_13,2016-06-18,2016,13,Marvel Stadium,41725.0,Western Bulldogs,Geelong Cats,43,100,-57,False,AWAY_WIN,-57,2010,VIC,VIC,0,Western Bulldogs,0.8,88.8,7.8,3.0,7.0,2.0,0.35398230088495575,0,Geelong Cats,0.6,93.2,4.8,2.0,7.0,2.0,0.6428571428571429,0
Fremantle Dockers_Port Adelaide Power_2016-06-18_13,2016-06-18,2016,13,Domain Stadium,32448.0,Fremantle Dockers,Port Adelaide Power,86,69,17,False,HOME_WIN,17,2010,WA,SA,1,Fremantle Dockers,0.4,92.0,9.8,2.0,7.0,10.0,0.45161290322580644,0,Port Adelaide Power,0.4,104.0,19.8,-1.0,7.0,8.0,0.5396825396825397,1
Essendon Bombers_Greater Western Sydney Giants_2016-06-19_13,2016-06-19,2016,13,Marvel Stadium,14463.0,Essendon Bombers,Greater Western Sydney Giants,90,117,-27,False,AWAY_WIN,-27,2010,VIC,NSW,1,Essendon Bombers,0.0,56.0,-57.0,-10.0,9.0,11.0,0.8,0,Greater Western Sydney Giants,0.6,105.0,25.2,1.0,7.0,6.0,0.2727272727272727,1
Melbourne Demons_Sydney Swans_2016-06-19_13,2016-06-19,2016,13,Sydney Cricket Ground,19086.0,Sydney Swans,Melbourne Demons,86,31,55,False,HOME_WIN,55,2010,NSW,VIC,1,Sydney Swans,0.6,80.4,7.0,-1.0,7.0,2.0,0.5779816513761468,0,Melbourne Demons,0.4,91.4,2.8,1.0,6.0,8.0,0.3888888888888889,1
Adelaide Crows_North Melbourne Kangaroos_2016-06-23_14,2016-06-23,2016,14,Adelaide Oval,37890.0,Adelaide Crows,North Melbourne Kangaroos,100,67,33,False,HOME_WIN,33,2010,SA,VIC,1,Adelaide Crows,0.8,113.2,37.6,4.0,12.0,5.0,0.5128205128205128,0,North Melbourne Kangaroos,0.4,92.0,14.2,-2.0,6.0,1.0,0.4810126582278481,1
Collingwood Magpies_Fremantle Dockers_2016-06-24_14,2016-06-24,2016,14,Melbourne Cricket Ground,20320.0,Collingwood Magpies,Fremantle Dockers,85,37,48,False,HOME_WIN,48,2010,VIC,WA,1,Collingwood Magpies,0.4,83.2,-6.4,-3.0,11.0,9.0,0.5769230769230769,0,Fremantle Dockers,0.6,94.2,21.4,3.0,6.0,10.0,0.41509433962264153,1
Brisbane Lions_Richmond Tigers_2016-06-25_14,2016-06-25,2016,14,Melbourne Cricket Ground,28883.0,Richmond Tigers,Brisbane Lions,117,75,42,False,HOME_WIN,42,2010,VIC,QLD,1,Richmond Tigers,0.8,91.4,4.8,1.0,13.0,7.0,0.6470588235294118,0,Brisbane Lions,0.0,73.0,-56.2,-9.0,7.0,12.0,0.32,1
Geelong Cats_St Kilda Saints_2016-06-25_14,2016-06-25,2016,14,Marvel Stadium,28745.0,St Kilda Saints,Geelong Cats,93,90,3,False,HOME_WIN,3,2010,VIC,VIC,0,St Kilda Saints,0.6,78.8,-15.8,1.0,13.0,7.0,0.2972972972972973,0,Geelong Cats,0.6,93.6,11.0,3.0,7.0,1.0,0.6909090909090909,0
Carlton Blues_Greater Western Sydney Giants_2016-06-25_14,2016-06-25,2016,14,ENGIE Stadium,10355.0,Greater Western Sydney Giants,Carlton Blues,127,65,62,False,HOME_WIN,62,2010,NSW,VIC,1,Greater Western Sydney Giants,0.6,98.6,12.4,2.0,6.0,4.0,0.6,0,Carlton Blues,0.6,84.6,-8.0,-1.0,13.0,6.0,0.36363636363636365,1
Gold Coast Suns_Hawthorn Hawks_2016-06-26_14,2016-06-26,2016,14,UTAS Stadium,10121.0,Hawthorn Hawks,Gold Coast Suns,86,60,26,False,HOME_WIN,26,2010,TAS,QLD,1,Hawthorn Hawks,0.8,103.2,33.8,4.0,9.0,1.0,1.0,1,Gold Coast Suns,0.0,65.0,-59.6,-9.0,14.0,10.0,0.0,1
Essendon Bombers_West Coast Eagles_2016-06-30_15,2016-06-30,2016,15,Domain Stadium,33117.0,West Coast Eagles,Essendon Bombers,130,52,78,False,HOME_WIN,78,2010,WA,VIC,1,West Coast Eagles,0.6,101.6,19.4,1.0,12.0,4.0,0.4489795918367347,0,Essendon Bombers,0.0,62.0,-59.6,-11.0,11.0,12.0,0.5454545454545454,1
Port Adelaide Power_Richmond Tigers_2016-07-01_15,2016-07-01,2016,15,Adelaide Oval,37848.0,Port Adelaide Power,Richmond Tigers,94,56,38,False,HOME_WIN,38,2010,SA,VIC,1,Port Adelaide Power,0.4,99.6,16.8,-2.0,13.0,5.0,0.6,0,Richmond Tigers,0.8,94.6,13.0,2.0,6.0,5.0,0.37037037037037035,1
Gold Coast Suns_St Kilda Saints_2016-07-02_15,2016-07-02,2016,15,People First Stadium,14071.0,Gold Coast Suns,St Kilda Saints,108,68,40,False,HOME_WIN,40,2010,QLD,VIC,1,Gold Coast Suns,0.0,65.4,-46.6,-10.0,6.0,11.0,0.4117647058823529,0,St Kilda Saints,0.8,91.6,5.4,2.0,7.0,5.0,0.625,1
Carlton Blues_Collingwood Magpies_2016-07-02_15,2016-07-02,2016,15,Melbourne Cricket Ground,56157.0,Carlton Blues,Collingwood Magpies,45,57,-12,False,AWAY_WIN,-12,2010,VIC,VIC,0,Carlton Blues,0.4,79.0,-20.8,-2.0,7.0,5.0,0.5109489051094891,0,Collingwood Magpies,0.4,71.6,-12.4,1.0,8.0,10.0,0.4852941176470588,0
